,CAND_ID,numdonat
1245,H8TX27049,70
1246,H8NJ11142,220
1247,H0PA10102,8
1248,H0MA04267,1
1249,H2IL17071,166
1250,H0WI06186,1
1251,H8OH12180,25
1252,H2NY03089,26
1253,H0WA10059,4
1254,H0TX22187,29
1255,H0KY04133,3
1256,H0CA10271,22
1257,H0NC02083,24
1258,H0IA02180,96
1259,H0NY03075,1
1260,H0KS02196,21
1261,H0FL26010,25
1262,H0KS01172,37
1263,H0TX15124,4
1264,H8FL15107,29
1265,H0FL16094,111
1266,H6GA09243,1
1267,H0AL07086,46
1268,H0TX24142,6
1269,H0TX26154,3
1270,H0ME01119,1
1271,H0MA04168,30
1272,H0PA05094,4
1273,H0CA48156,2
1274,H4FL20023,73
1275,H0UT03193,23
1276,H6IL18088,57
1277,H0TX34042,2
1278,H0SC01386,11
1279,H6NC09200,18
1280,H4WA05077,67
1281,H0MD07197,23
1282,H0CA32101,29
1283,H0MT00108,1
1284,H0GA11028,1
1285,H0MI14230,8
1286,H4CA20082,91
1287,H4LA06153,18
1288,H0CA36185,2
1289,H8MA03106,62
1290,S2NE00094,3
1291,H0OK02210,2
1292,H0FL08265,2
1293,H8ID01124,11
1294,S0NM00074,4
1295,H8WA01077,1
1296,H0NV04023,6
1297,S2TX00312,102
1298,H0FL23041,6
1299,H0WI07051,5
1300,S4NJ00185,734
1301,S8GA00180,793
1302,H8SD01055,51
1303,H0GA09030,8
1304,H8VA07094,293
1305,H0AZ02232,15
1306,H0NC02125,277
1307,H0IL07175,15
1308,H4NY22051,83
1309,S8OR00207,262
1310,H0CA33117,126
1311,H0MA04200,10
1312,H0GA06184,3
1313,P00009092,328
1314,H8TX05086,1
1315,H0AZ04535,4
1316,H0MN05178,122
1317,H2SC02042,92
1318,H0NM03102,84
1319,H4MS02068,35
1320,H0FL18199,15
1321,H8MI13243,11
1322,H0FL06145,2
1323,H0FL13158,23
1324,H0FL23090,3
1325,H4TX18054,37
1326,H2AL03032,48
1327,H0IN05201,9
1328,H0CA09125,6
1329,S2KY00012,1456
1330,H4WV02080,79
1331,H8LA03060,2
1332,H0ME02067,53
1333,H2TX14149,51
1334,H0MI10279,18
1335,S0TN00227,5
1336,S0KS00315,125
1337,H2CA39078,29
1338,H0WA10109,2
1339,H0TX23276,4
1340,H0TX23268,3
1341,H0CA53123,3
1342,H4TX04039,25
1343,H0IN01150,13
1344,H8MN08043,76
1345,H6IL08147,723
1346,P00010454,328
1347,H6MD04209,37
1348,H0NY27090,8
1349,H0UT04050,30
1350,H0TX24167,33
1351,H0NY12175,2
1352,H8AZ09040,63
1353,H8CA10167,627
1354,H0NY17265,42
1355,S0DE00183,3
1356,H0VA07133,46
1357,H6CO05159,2
1358,S8IN00171,6
1359,S6KS00080,5
1360,H4MT00050,258
1361,S8TN00337,92
1362,S4NC00162,1111
1363,H0CA09109,2
1364,H0MI11111,1
1365,H4OK06056,6
1366,S0SD00070,3
1367,H6TX02079,76
1368,H0CA23167,55
1369,H8TN02176,19
1370,H0KS01123,102
1371,H0FL19221,73
1372,H8TX06233,29
1373,H0KY04117,2
1374,H0MI08133,3
1375,H0UT01155,1
1376,H0WA02080,7
1377,H6FL14112,1
1378,H4WA04104,15
1379,H0NY15194,19
1380,S6MO00305,12
1381,H0TX23086,175
1382,H8VA04026,1
1383,H8NE02220,122
1384,H0PA14138,10
1385,H8IL03102,125
1386,H0IL11128,23
1387,H4CA33119,147
1388,H0WI08125,4
1389,S0CO00559,1
1390,H8UT02305,2
1391,H0TX09176,5
1392,H0IN09179,10
1393,S0VA00104,42
1394,H0PA03271,35
1395,S0NJ00217,2
1396,H8NY21245,133
