,CAND_ID,numdonat
856,H6IA02146,1011
857,H8NV03119,13
858,H8NY11097,4
859,H4ID01065,12
860,S6GA00119,11
861,H4TX06117,19
862,H8MI06163,10
863,H2PA04135,705
864,H2FL25018,231
865,H4PA18131,76
866,H8CT01046,268
867,H0MO04086,411
868,H8KS02157,32
869,H0OR04081,296
870,S8AZ00221,29586
871,H0RI01073,315
872,H8CO03218,28
873,H8NC03076,2
874,H6WA07425,1
875,H8VA06138,533
876,H6TX27092,1
877,S2AZ00141,761
878,H8MA03072,171
879,H6NJ12136,911
880,H8MS04438,103
881,H4TX09095,126
882,H8IL14166,3
883,S6GA00200,1
884,H2GA13012,13
885,H8CA44117,1
886,S6NC00266,498
887,H4AL01123,230
888,H8PA14065,313
889,H2CA37023,282
890,H8IL09067,1219
891,H8OK01165,1
892,H8NM01323,8
893,H2GA09150,188
894,H8CA13096,6
895,S6NJ00289,3043
896,H2MN07014,106
897,H8CO04083,9
898,H8FL27144,59
899,S6AK00151,4
900,H8KY01074,27
901,S6IL00292,70
902,H8IL10131,81
903,H8NY23134,1
904,H0PA10078,98
905,H8NE01081,74
906,H6WI08155,372
907,H8CA27112,4
908,H8FL05140,43
909,H8PA18181,2900
910,H8ME02151,17
911,H2NC11080,1280
912,S4VT00017,3
913,H2WI02124,461
914,H6TN09068,22
915,S8DE00079,455
916,H8NY15148,2065
917,H8WV01075,317
918,H6OH04082,386
919,H8TX21158,1
920,H8PA11061,12
921,H6CA49102,58
922,H8PA10188,3
923,H4NJ01084,379
924,S8NM00184,356
925,S8PA00254,21
926,H4DC00092,5
927,H2IL01042,13
928,H8KY06164,11274
929,H4TX21041,16
930,H4VA10089,3552
931,H6AK00045,280
932,H8TX13163,21
933,H8NY01155,3084
934,H8FL12088,445
935,H6FL08221,20
936,H8MI05108,4
937,H6FL23063,945
938,H6DE00206,136
939,H8MN05239,787
940,H8PA09065,130
941,H8PA12119,9
942,H8MN05155,1
943,H8NV04042,9
944,H8WA03198,4788
945,H0OH18077,155
946,S8AL00308,62
947,H6NC13129,889
948,H8VA07060,4
949,S2NM00088,5269
950,H8WI08045,489
951,S6IN00191,116
952,H8MD06143,192
953,H8FL01115,35
954,H8ME02177,1
955,H8CA28193,14
956,S6MD03441,99
957,H8IA03181,20
958,H2IN05082,254
959,H8AZ08133,4
960,S6MD03508,5
961,S6CO00226,2
962,H6TX21012,45
963,H2TX05121,86
964,H8IL06154,5
965,H2NJ10154,14
966,H8TN02119,318
967,S8MS00261,670
968,H8MI11320,642
969,H8TX02067,1668
970,H8CA49108,1
971,H8PA07259,16
972,H6PA16296,54
973,H4WI04183,115
974,H8WI00018,8
975,H8IL14174,5824
976,H6PA01165,7
977,H8CA39174,2398
978,H8MN01329,41
979,H6CO01208,1
980,H0TX07055,977
981,H8MA03197,83
982,H8CA09060,1641
983,H8MO02216,2
984,H2SC07108,8
985,H8UT03139,4
986,H8PA04090,3157
987,H8NJ10110,38
988,H8CO02251,35
989,H8TX05136,2
990,H4IL03077,129
991,H8NC10097,191
992,H8AR01029,167
993,H4PA10054,1
994,H8TX16166,3
995,H6CA39020,305
996,H2CA00104,149
997,H2TX26093,164
998,H8PA15245,415
999,H8IA04106,3918
1000,S8VT00158,2
1001,H8CO01162,33
1002,H8NY09158,7
1003,H8NH01277,14
1004,H8TX23121,4844
1005,H6WY00159,51
1006,H6AL04098,153
1007,S8OH00086,157
1008,H8WV02107,23
1009,H8NY06048,36
1010,H6NH02238,1
1011,H8OK02148,83
1012,H8MI13250,356
1013,H8CA51062,62
1014,H8MT01257,1
1015,H8FL27185,794
1016,H4VA07143,3469
1017,H8OH12164,2
1018,H8AL03054,715
1019,H8MN03143,4974
1020,S4CO00395,58
1021,H8PA11095,195
1022,H8VT01065,3
1023,S8TX00319,19
1024,H8MI11254,3632
1025,S8NJ00285,16
1026,H8LA03094,254
1027,H0FL12101,6
1028,H8CA39307,2
1029,H8NY23225,11
1030,H4TX10028,311
1031,H8CO07045,10
1032,H8CT04214,92
1033,H8IL06147,14
1034,H0CA49055,30
1035,H8AZ06103,347
1036,H2GU00033,4
1037,H0AL02087,86
1038,S4MA00028,187
1039,H8WI01123,10680
1040,H4TX04153,169
1041,S8ME00155,75
1042,H8FL06130,14
1043,H8HI01192,69
1044,H0IN08114,78
1045,H6TX19099,402
1046,S0UT00165,35
1047,H8VA10098,100
1048,H8TX19103,1
1049,H8NM03196,266
1050,H4CA16049,321
1051,S8IN00163,295
1052,H2AZ07070,296
1053,H8TN09114,55
1054,H8CA52102,84
1055,H6FL18105,1
1056,H8MA08071,62
1057,H8AR02134,5
1058,S6LA00359,2
1059,H4IL07037,28
1060,H2OR01133,405
1061,H8CO05130,316
1062,H8ID01181,1
1063,H4IL17077,9
1064,H8AL06099,456
1065,H8CA39224,37
1066,S8MO00202,133
1067,H4SC01073,131
1068,H8TX19111,143
1069,H8CA40206,46
1070,H8MN03150,31
1071,H6FL09070,427
1072,H8FL13144,6
1073,H8MO09153,177
1074,H8MI09118,274
1075,H4MI12079,314
1076,H4TX13014,452
1077,H8TX03099,649
1078,H8CA37293,8
1079,H8VA10155,22
1080,H8MI07112,4
1081,H4MI07103,494
1082,H8GA10197,27
1083,H8TX07132,72
1084,H8OH12222,10
1085,S4OK00083,15
1086,H8CA20059,12153
1087,H4MN02136,6
1088,H8CA15117,48
1089,H8OK02163,1
1090,H8NV04059,306
1091,H8UT03238,270
1092,S2UT00229,6
1093,H8NC09123,3914
1094,H8TX24111,1
1095,H8TX01044,2
1096,H8MD06200,1
1097,H8NE03095,149
1098,H6MI06159,1
1099,S4MI00363,1
1100,H8IN02177,2
1101,S8WY00189,610
1102,H0KS04077,5
1103,H4MI04118,90
1104,H8AZ06095,59
1105,H6FL11126,183
1106,H0TX17104,176
1107,H8TN07076,411
1108,S4AR00103,65
1109,H8WI01149,1
1110,H8PA13117,4
1111,S8TN00386,8137
1112,H6ME01207,50
1113,H8TX09138,118
1114,H8VA05171,1550
1115,S0IN00053,17
1116,H2CA00120,2524
1117,H8IN04165,4
1118,S4OK00232,17
1119,S4LA00065,266
1120,H8PA07168,2
1121,H8NJ04188,2418
1122,H8NC10113,2
1123,H6PA16320,227
1124,H8CO03226,28
1125,S0DE00092,34
1126,H8FL06106,5
1127,S8RI00128,288
1128,H8PA07101,60
1129,S0AR00150,3
1130,S4KY00091,8
1131,H8CA01109,642
1132,H8FL26039,2289
1133,H8OH12271,6
1134,H8OR02161,2069
1135,S8NV00149,10
1136,H2FL08063,51
1137,H8VA06096,6
1138,S6ME00159,66
1139,H8KY06172,172
1140,S8MI00372,10487
1141,H0SC03077,203
1142,H8NC02136,1
1143,H6AZ01199,1640
1144,S8MA00268,19
1145,H4CA24142,781
1146,H8SC06107,1
1147,H0MN01045,625
1148,S8WI00216,167
1149,S6AZ00233,139
1150,H8ME01203,251
1151,H8ND00138,1
1152,S8ME00130,724
1153,H2TX33040,128
1154,H8FL05157,6
1155,S6LA00318,3
1156,S8PA00296,1
1157,H8NY12129,234
1158,H0CA10149,180
1159,H2PA17079,834
1160,H4FL19058,2
1161,S8OH00102,1633
1162,H8VA10130,20
1163,H6FL08213,105
1164,H8MI08110,6
1165,H0WV01072,202
1166,H8WI01131,44
1167,H4AZ06045,198
1168,S2CT00132,15993
1169,H4AS00036,43
1170,H8GA06377,7
1171,H8FL03038,5
1172,H8MD01185,2
1173,H8CA12270,5
1174,H8MI06155,1937
1175,P20003984,15
1176,P00007823,2
1177,H6FL27031,1
1178,H8CO07086,46
1179,H8WI09050,54
1180,H8CA48084,15
1181,H6MN04236,6
1182,S8MT00275,148
1183,H4MN07077,2
1184,H8GA06286,11688
1185,H8SC05174,2766
1186,H8NY21260,7
1187,H4MI11097,39
1188,H8PA12101,1
1189,H8KY03211,478
1190,H8WA08189,8930
1191,H4OH04046,770
1192,S8CT00121,157
1193,H8SC01116,4280
1194,S2TX00106,150
1195,H2IL10068,8971
1196,H8MI11312,2
1197,H8MD01193,1721
1198,S6LA00300,1
1199,H8LA04282,2
1200,H2VI00082,66
1201,H8KS03122,68
1202,H8MT01232,6342
1203,H0OH06189,257
1204,H8OH12206,6
1205,H6NJ05171,2967
1206,H8AR04122,14
1207,H8FL21055,4
1208,H0MO06073,91
1209,H8MA06133,106
1210,H8MT00119,58
1211,H8LA02054,113
1212,S2MT00096,36
1213,H0GA07133,277
1214,H6FL01119,238
1215,H8TX27072,2
1216,H8OR05107,240
1217,H0TN04195,68
1218,H6GA06116,32
1219,H8PA15187,2
1220,H8IN06152,40
1221,H8CA48100,15
1222,H8NJ04196,4
1223,H4MO08162,88
1224,H8FL13136,24
1225,H8PA08174,1281
1226,S6LA00334,2
